"","id_gbs","trait","dap","y_hat"
"3940","PI660566","height","75",252.674507909569
"3941","PI453852","height","75",252.773606704197
"3942","PI453363","height","75",253.439815593009
"3943","PI452658","height","75",253.611601630586
"3944","PI457169","height","75",253.792000056828
"3945","PI329915","height","75",254.561562992223
"3946","PI514431","height","75",254.59092882909
"3947","PI276790","height","75",254.758515999533
"3948","PI453339","height","75",255.179109744046
"3949","PI453035","height","75",255.22697228083
"3950","PI520990","height","75",255.330346032112
"3951","NSL55460","height","75",255.637901350958
"3952","PI329813","height","75",255.714707937762
"3953","PI563186","height","75",255.734460093271
"3954","NSL54178","height","75",256.139821456368
"3955","PI330169","height","75",256.223669266147
"3956","PI454494","height","75",256.316077877881
"3957","PI276801","height","75",256.471926729443
"3958","PI453453","height","75",256.555405996268
"3959","PI452668","height","75",256.614370436688
"3960","PI453136","height","75",256.688401708017
"3961","PI552851","height","75",257.448230451966
"3962","PI452534","height","75",257.458634906427
"3963","PI453848","height","75",257.48757024135
"3964","PI185458","height","75",258.774033392031
"3965","PI452789","height","75",258.93661716271
"3966","PI453086","height","75",258.938354316167
"3967","PI455251","height","75",259.224893679681
"3968","PI452648","height","75",259.313489569254
"3969","PI453522","height","75",259.825377872532
"3970","PI276818","height","75",260.22956668328
"3971","PI452761","height","75",260.436791263061
"3972","PI329546","height","75",260.528300367164
"3973","PI285043","height","75",260.698954776503
"3974","NSL54142","height","75",260.754998470748
"3975","PI152702","height","75",260.857765583234
"3976","PI525665","height","75",260.9678354092
"3977","PI453393","height","75",261.131907794036
"3978","PI452713","height","75",261.71457680286
"3979","PI526147","height","75",262.55568228034
"3980","PI154987","height","75",263.024301402113
"3981","PI525049","height","75",263.142422315934
"3982","PI330098","height","75",263.283705965083
"3983","PI452669","height","75",263.331094429303
"3984","PI563338","height","75",263.356730384651
"3985","PI271233","height","75",263.516654048996
"3986","PI505737","height","75",263.612963304433
"3987","PI651116","height","75",263.614794309552
"3988","PI453246","height","75",263.797475275168
"3989","PI155138","height","75",263.862849575501
"3990","PI156143","height","75",265.357765583234
"3991","NSL55643","height","75",265.700093964011
"3992","PI453326","height","75",265.704341865396
"3993","PI452850","height","75",265.86649887365
"3994","PI521018","height","75",266.499324726585
"3995","PI456392","height","75",266.739496129164
"3996","PI148114","height","75",267.658305611717
"3997","PI457178","height","75",267.756070621552
"3998","PI505719","height","75",267.963006690604
"3999","PI329301","height","75",268.213066145054
"4000","PI570388","height","75",268.36219460669
"4001","PI453257","height","75",268.492781487615
"4002","PI148108","height","75",268.705400006005
"4003","PI452851","height","75",268.985483969132
"4004","NSL55843","height","75",269.000541365246
"4005","NSL55048","height","75",269.014632225902
"4006","PI267364","height","75",269.098999877182
"4007","PI452525","height","75",269.186871398251
"4008","PI154846","height","75",269.6592198332
"4009","PI453109","height","75",269.738036294226
"4010","NSL54877","height","75",269.821340029277
"4011","NSL55523","height","75",270.073487029524
"4012","PI155329","height","75",270.241774809604
"4013","PI591377","height","75",270.623403230175
"4014","PI452987","height","75",270.864926089453
"4015","PI266927","height","75",271.513133729833
"4016","PI452640","height","75",271.62248537398
"4017","PI526080","height","75",272.137730985039
"4018","PI329333","height","75",272.253887871596
"4019","PI453157","height","75",272.270513755653
"4020","PI453464","height","75",272.447067398247
"4021","NSL67916","height","75",272.63068024137
"4022","NSL55345B","height","75",272.852652716294
"4023","PI452874","height","75",272.853364234763
"4024","NSL54612","height","75",273.106864040805
"4025","PI454687","height","75",273.450769989356
"4026","PI329841","height","75",273.573151722357
"4027","PI452693","height","75",274.120027307654
"4028","PI457135","height","75",274.127929185003
"4029","PI454078","height","75",274.60152622862
"4030","NSL55713","height","75",274.608783489074
"4031","PI453183","height","75",274.802920602991
"4032","PI525842","height","75",274.99424103671
"4033","PI453312","height","75",275.392506316136
"4034","PI291240","height","75",275.422034376612
"4035","PI452756","height","75",275.729686331251
"4036","PI453354","height","75",275.85148310051
"4037","PI506058","height","75",275.927553050552
"4038","PI453146","height","75",275.953056659242
"4039","PI276781","height","75",276.006757198762
"4040","NSL55700","height","75",276.157946714956
"4041","PI453036","height","75",276.412379231322
"4042","PI452984","height","75",276.45350563677
"4043","PI562732","height","75",276.508412178141
"4044","PI452958","height","75",276.874079437704
"4045","PI457167","height","75",277.041377023259
"4046","PI267650","height","75",277.102425446453
"4047","PI521155","height","75",277.531891245906
"4048","PI514425","height","75",277.843871686513
"4049","PI452988","height","75",277.91289308488
"4050","PI505730","height","75",277.968283605286
"4051","PI452665","height","75",278.026029286303
"4052","PI527676","height","75",278.055787317195
"4053","PI563351","height","75",278.197845524321
"4054","PI452729","height","75",278.449324775293
"4055","PI452628","height","75",278.554518655009
"4056","PI453392","height","75",278.639310028168
"4057","PI453081","height","75",278.835595897574
"4058","PI651178","height","75",278.913166642317
"4059","PI452587","height","75",279.07317397995
"4060","PI452980","height","75",279.524243092719
"4061","PI452578","height","75",279.845297183864
"4062","PI453346","height","75",280.056403946703
"4063","PI457597","height","75",280.190729530705
"4064","PI609612","height","75",280.458622162209
"4065","PI452632","height","75",280.515877127191
"4066","PI383856","height","75",280.896453769272
"4067","NSL54591","height","75",280.896894669092
"4068","PI452697","height","75",280.918173067553
"4069","PI273465","height","75",280.926972093308
"4070","PI453329","height","75",281.469363467938
"4071","PI569264","height","75",281.53446605635
"4072","PI329719","height","75",281.543400201195
"4073","PI453014","height","75",281.659503742363
"4074","PI452625","height","75",282.654829660423
"4075","NSL50464","height","75",282.869337184485
"4076","NSL55669","height","75",282.930200634567
"4077","PI563329","height","75",283.290993222931
"4078","PI452991","height","75",283.528716982321
"4079","NSL55279","height","75",283.750547354665
"4080","PI148089","height","75",284.026782752069
"4081","PI452982","height","75",284.055819218643
"4082","PI329511","height","75",284.207783389916
"4083","PI329300","height","75",284.448950438849
"4084","PI453335","height","75",284.541333648308
"4085","PI453179","height","75",284.671840923759
"4086","PI329299","height","75",284.87874538356
"4087","PI329310","height","75",284.952035797067
"4088","PI452753","height","75",284.956528227673
"4089","PI453016","height","75",285.028890369709
"4090","PI148084","height","75",285.04233167365
"4091","PI148101","height","75",285.512612707643
"4092","PI454241","height","75",285.581444160845
"4093","PI452639","height","75",286.029773115899
"4094","PI569452","height","75",286.066688561771
"4095","NSL55711","height","75",286.181107088316
"4096","PI156268","height","75",286.384651083508
"4097","PI453336","height","75",286.433534801417
"4098","PI329510","height","75",286.69563933944
"4099","PI330184","height","75",286.951084767064
"4100","PI147838","height","75",287.368610471111
"4101","PI196049","height","75",287.619988237121
"4102","PI276806","height","75",287.855705141774
"4103","PI455403","height","75",287.938732306095
"4104","PI452736","height","75",287.94236655302
"4105","PI452656","height","75",287.963058337296
"4106","PI453463","height","75",288.36448168945
"4107","PI152733","height","75",288.931950843931
"4108","NSL55670","height","75",288.983337622135
"4109","PI329597","height","75",289.31491746004
"4110","PI453490","height","75",289.325311011386
"4111","PI454131","height","75",289.428715846964
"4112","NSL55671","height","75",289.660279745791
"4113","PI452770","height","75",289.854298776146
"4114","NSL55350","height","75",290.538075196929
"4115","NSL55032","height","75",291.279201023262
"4116","PI456722","height","75",291.684180119309
"4117","PI453367","height","75",291.73255486224
"4118","PI456431","height","75",291.834619552092
"4119","PI148093","height","75",291.999858338187
"4120","PI452946","height","75",292.242427129258
"4121","PI453290","height","75",292.40713569923
"4122","NSL54779","height","75",292.719247672799
"4123","PI452580","height","75",292.79189513215
"4124","NSL54962","height","75",293.01771343369
"4125","NSL54892","height","75",293.241088460662
"4126","PI526043","height","75",293.652635634966
"4127","PI329321","height","75",293.923952731984
"4128","PI329444","height","75",294.188533251751
"4129","PI524814","height","75",294.609649533148
"4130","PI563330","height","75",294.752532685182
"4131","PI455621","height","75",295.135085103995
"4132","PI457145","height","75",295.513993052957
"4133","PI454674","height","75",295.527848269638
"4134","PI520872","height","75",295.550061294228
"4135","PI457822","height","75",295.938860857535
"4136","PI453080","height","75",295.963619108825
"4137","PI453349","height","75",296.175440696773
"4138","PI330095","height","75",296.338416608717
"4139","PI452968","height","75",296.354617357599
"4140","PI453121","height","75",296.625209806378
"4141","PI453224","height","75",296.86446891583
"4142","PI329403","height","75",296.889824910114
"4143","PI453494","height","75",297.024096490838
"4144","PI453395","height","75",297.884825067979
"4145","PI452519","height","75",298.325651824728
"4146","NSL54705","height","75",298.616202573466
"4147","PI455852","height","75",298.822036385187
"4148","PI453006","height","75",298.833133993387
"4149","NSL55043","height","75",299.496182507582
"4150","PI148086","height","75",299.90685536927
"4151","PI329727","height","75",301.086554171447
"4152","PI452584","height","75",301.601307721629
"4153","PI453341","height","75",302.116357336058
"4154","PI453330","height","75",302.741089431885
"4155","PI454468","height","75",302.894284989857
"4156","PI452804","height","75",303.107533587989
"4157","PI455257","height","75",303.486274501938
"4158","PI330185","height","75",303.814680677607
"4159","PI452994","height","75",303.90722693704
"4160","PI456423","height","75",304.104095396685
"4161","PI457183B","height","75",304.104414749806
"4162","PI452995","height","75",304.347174008672
"4163","PI452577","height","75",304.957669072199
"4164","PI148083","height","75",305.638387811619
"4165","PI456419","height","75",306.001665549818
"4166","PI456421","height","75",306.60847179504
"4167","PI457183A","height","75",307.00166151267
"4168","PI453690","height","75",307.971684903689
"4169","PI330165","height","75",308.107363891797
"4170","NSL55476","height","75",308.482921635298
