index,PlotID,Name1,Name2,LOC,Set,block,dby
1152,17MW0009,PI453129,PI453129,MW,Q2,1,29.67286711891818
1153,17MW0072,PI453136,PI453136,MW,Q2,1,32.83393949149371
1154,17MW0089,PI453365,PI453365,MW,Q2,1,44.71990731307971
1155,17MW0152,CHK-B_Sakoika2,PI525882,MW,Q2_CHK,1,25.845568080299852
1156,17MW0169,PRE0371,NSL54144,MW,Q2,1,24.29863555607232
1157,17MW0232,Heme_Pilou,PI526124,MW,Q2,1,29.489485268478035
1158,17MW0249,Bimbiri_Sara,PI525919,MW,Q2,2,30.98300066107242
1159,17MW0312,IS_9089,PI563186,MW,Q2,2,29.43073166029044
1160,17MW0329,Coulho,PI481843,MW,Q2,2,30.06259946950539
1161,17MW0392,Bishehe,PI521290,MW,Q2,2,38.3024070813108
1162,17MW0409,PI453216,PI453216,MW,Q2,2,NA
1163,17MW0472,PI452533,PI452533,MW,Q2,2,18.082651392078965
1164,17MW0489,Demba_Ile2,PI525667,MW,Q1,3,23.096770874876402
1165,17MW0552,CHK-D_PRE0146,PI276801,MW,Q1_CHK,3,19.620028779678844
1166,17MW0569,PI452632,PI452632,MW,Q1,3,22.011258298428146
1167,17MW0632,PI452987,PI452987,MW,Q1,3,29.24533896101331
1168,17MW0649,PI453179,PI453179,MW,Q1,3,NA
1169,17MW0712,PI453329,PI453329,MW,Q1,3,NA
1170,17MW0729,Andiwo1,PI521018,MW,Q1,4,23.347169213601152
1171,17MW0792,IS_11320,PI329569,MW,Q1,4,NA
1172,17MW0809,PI453392,PI453392,MW,Q1,4,NA
1173,17MW0872,ETS_4541,PI457167,MW,Q1,4,NA
1174,17MW0889,PRE1047,PI329311,MW,Q1,4,NA
1175,17MW0952,ETS_4107A,PI456401A,MW,Q1,4,38.37461433571485
1176,17MW0010,ETS_3131,PI454584,MW,Q2,1,28.90237085018403
1177,17MW0071,CHR-SPX,SPX,MW,Q2,1,36.30368978131104
1178,17MW0090,ETS_2695,PI453852,MW,Q2,1,27.78598437114012
1179,17MW0151,Preta,PI481848,MW,Q2,1,28.67665745075457
1180,17MW0170,CHR-SPX,SPX,MW,Q2,1,37.36289903732115
1181,17MW0231,S_A_1,PI154987,MW,Q2,1,28.33538868226923
1182,17MW0250,PRE0098,PI221625,MW,Q2,2,27.93003570229323
1183,17MW0311,Dorokon,PI525859,MW,Q2,2,23.92349283266982
1184,17MW0330,CHR-SPX,SPX,MW,Q2,2,38.508450715281754
1185,17MW0391,CHK-B_Sakoika2,PI525882,MW,Q2_CHK,2,20.047267718062137
1186,17MW0410,CHR-SPX,SPX,MW,Q2,2,NA
1187,17MW0471,Mashila1,PI329362,MW,Q2,2,NA
1188,17MW0490,PI452587,PI452587,MW,Q1,3,16.59459676255668
1189,17MW0551,IS_11057,PI329299,MW,Q1,3,11.434656194496604
1190,17MW0570,PI453354,PI453354,MW,Q1,3,16.060626699236405
1191,17MW0631,PI452851,PI452851,MW,Q1,3,NA
1192,17MW0650,IS_11079,PI329321,MW,Q1,3,NA
1193,17MW0711,IS_10013,PI563330,MW,Q1,3,NA
1194,17MW0730,PI452656,PI452656,MW,Q1,4,28.235627069015912
1195,17MW0791,CHK-F_PRE1441,PI524948,MW,Q1_CHK,4,22.60806798419598
1196,17MW0810,PI452648,PI452648,MW,Q1,4,NA
1197,17MW0871,ETS_4547_A,PI457178,MW,Q1,4,NA
1198,17MW0890,IS_11090,PI329333,MW,Q1,4,28.38629246581755
1199,17MW0951,ETS_4124,PI456431,MW,Q1,4,26.966799207137612
1200,17MW0011,CHK-C_PRE0028,PI148089,MW,Q2_CHK,5,27.997111483516385
1201,17MW0070,CHR-SPX,SPX,MW,Q2,5,26.969886004243623
1202,17MW0091,DOBI_FAROU,PI586022,MW,Q2,5,25.40061477014517
1203,17MW0150,PRE1442,PI525049,MW,Q2,5,30.75547267355343
1204,17MW0171,Nya-Uyoma,PI521150,MW,Q2,5,28.90938398308854
1205,17MW0230,CHK-D_PRE0146,PI276801,MW,Q2_CHK,5,34.49529032779335
1206,17MW0251,Soroti,PI521198,MW,Q2,6,29.566165922904542
1207,17MW0310,Rachar,PI520940,MW,Q2,6,26.218355360895092
1208,17MW0331,Nie_Nie_Ble,PI526017,MW,Q2,6,32.24005460421195
1209,17MW0390,PRE0398,NSL54111,MW,Q2,6,27.78734420817051
1210,17MW0411,PRE0242,PI647733,MW,Q2,6,37.40943401852235
1211,17MW0470,PRE0466,NSL55230,MW,Q2,6,29.400083173979432
1212,17MW0491,ETS_2293,PI453080,MW,Q1,7,15.071871960257921
1213,17MW0550,Rachar,PI520955,MW,Q1,7,20.11478377793568
1214,17MW0571,ZMA_5356,PI505737,MW,Q1,7,28.11791393017059
1215,17MW0630,CHK-F_PRE1441,PI524948,MW,Q1_CHK,7,20.391609985895016
1216,17MW0651,ETS_3823,PI455852,MW,Q1,7,23.901962232871412
1217,17MW0710,PI452628,PI452628,MW,Q1,7,NA
1218,17MW0731,CHR-SPX,SPX,MW,Q1,8,38.33309210731551
1219,17MW0790,PI452611,PI452611,MW,Q1,8,33.653008625155984
1220,17MW0811,Ochuti,PI520997,MW,Q1,8,NA
1221,17MW0870,ETS_2510,PI453522,MW,Q1,8,NA
1222,17MW0891,IS_11160,PI329403,MW,Q1,8,36.370951645968184
1223,17MW0950,PI452891,PI452891,MW,Q1,8,20.73500591152825
1224,17MW0012,IS_11459,PI329723,MW,Q2,5,28.50014190193443
1225,17MW0069,PI452616,PI452616,MW,Q2,5,12.738167419308295
1226,17MW0092,PRE0553,PI660566,MW,Q2,5,29.537637770009674
1227,17MW0149,Amo_Koire,PI513896,MW,Q2,5,25.697431544140112
1228,17MW0172,IS_11264,PI329510,MW,Q2,5,37.75382287334385
1229,17MW0229,Kalla_Niegue,PI526015,MW,Q2,5,25.64609300548773
1230,17MW0252,ETS_3472,PI455251,MW,Q2,6,34.95769728219213
1231,17MW0309,PRE0514,PI665108,MW,Q2,6,36.035194318644244
1232,17MW0332,PRE0003,PI147828,MW,Q2,6,NA
1233,17MW0389,PRE0348,PI660601,MW,Q2,6,25.31625766408005
1234,17MW0412,PRE0161,PI276823,MW,Q2,6,27.62307427639272
1235,17MW0469,CHK-A-Pacesetter,Pacesetter,MW,Q2_CHK,6,31.85940859943241
1236,17MW0492,PI452577,PI452577,MW,Q1,7,NA
1237,17MW0549,PRE0041,PI148114,MW,Q1,7,18.122285103397452
1238,17MW0572,ETS_4548B,PI457183B,MW,Q1,7,NA
1239,17MW0629,PRE1089,PI665133,MW,Q1,7,28.70789516764773
1240,17MW0652,PRE0452,NSL54591,MW,Q1,7,25.921672192160553
1241,17MW0709,PRE0528,PI651178,MW,Q1,7,NA
1242,17MW0732,PRE0215,PI291240,MW,Q1,8,30.00151075072047
1243,17MW0789,PRE0307,PI665150,MW,Q1,8,33.041838243472114
1244,17MW0812,PRE0919,NSL55671,MW,Q1,8,NA
1245,17MW0869,CHK-B_Sakoika2,PI525882,MW,Q1_CHK,8,NA
1246,17MW0892,PRE0333,PI267650,MW,Q1,8,NA
1247,17MW0949,PRE0022,PI148083,MW,Q1,8,NA
1248,17MW0013,PI453110,PI453110,MW,Q2,5,25.223602281490713
1249,17MW0068,PI452761,PI452761,MW,Q2,5,21.042568348139156
1250,17MW0093,CHK-F_PRE1441,PI524948,MW,Q2_CHK,5,37.895021418349565
1251,17MW0148,IS_11014,PI329256,MW,Q2,5,32.003329687873624
1252,17MW0173,PI452567,PI452567,MW,Q2,5,29.30279236136391
1253,17MW0228,Diansa_Dagafara,PI525728,MW,Q2,5,19.698469201445842
1254,17MW0253,CHK-C_PRE0028,PI148089,MW,Q2_CHK,6,16.237594416678437
1255,17MW0308,Kinti_Sonkou,PI525780,MW,Q2,6,26.85990184004448
1256,17MW0333,ETS_4498,PI457092,MW,Q2,6,NA
1257,17MW0388,PRE0489,PI660614,MW,Q2,6,22.66392944200173
1258,17MW0413,MN_1644,PI155885,MW,Q2,6,31.624637839363352
1259,17MW0468,PRE0522,PI562995,MW,Q2,6,35.50578284663352
1260,17MW0493,CHK-C_PRE0028,PI148089,MW,Q1_CHK,7,NA
1261,17MW0548,PI453246,PI453246,MW,Q1,7,25.136458048641902
1262,17MW0573,PI452578,PI452578,MW,Q1,7,NA
1263,17MW0628,PI453006,PI453006,MW,Q1,7,44.31033821287548
1264,17MW0653,PI453035,PI453035,MW,Q1,7,37.35113253860607
1265,17MW0708,CHK-A-Pacesetter,Pacesetter,MW,Q1_CHK,7,17.738197754398062
1266,17MW0733,PI452693,PI452693,MW,Q1,8,NA
1267,17MW0788,ETS_4099,PI456392,MW,Q1,8,NA
1268,17MW0813,PI452736,PI452736,MW,Q1,8,NA
1269,17MW0868,PRE1031,PI330165,MW,Q1,8,NA
1270,17MW0893,TONNETOLOO,PI563351,MW,Q1,8,NA
1271,17MW0948,PI453494,PI453494,MW,Q1,8,NA
1272,17MW0014,PRE0431,PI665132,MW,Q2,5,17.89982427471505
1273,17MW0067,ETS_2119,PI452714,MW,Q2,5,26.36543989013112
1274,17MW0094,IS_12624,PI276784,MW,Q2,5,23.95075855035585
1275,17MW0147,PRE1237,PI665151,MW,Q2,5,35.524109677472104
1276,17MW0174,Nemaka,PI526034,MW,Q2,5,23.9542243290948
1277,17MW0227,ETS_3077,PI454494,MW,Q2,5,27.4227289740288
1278,17MW0254,Digaff,PI514497,MW,Q2,6,29.972398164479312
1279,17MW0307,ETS_4390B,PI456899B,MW,Q2,6,17.319271616506814
1280,17MW0334,CHK-F_PRE1441,PI524948,MW,Q2_CHK,6,35.23033926033321
1281,17MW0387,PI452874,PI452874,MW,Q2,6,NA
1282,17MW0414,ZMA_5373,PI505739,MW,Q2,6,33.6970554998031
1283,17MW0467,PI453115,PI453115,MW,Q2,6,30.73484655446754
1284,17MW0494,PI452994,PI452994,MW,Q1,7,NA
1285,17MW0547,CHR-SPX,SPX,MW,Q1,7,33.64188513538206
1286,17MW0574,Mashila,PI329392,MW,Q1,7,NA
1287,17MW0627,ETS_3045,PI454468,MW,Q1,7,24.114997838108312
1288,17MW0654,ETS_4753,PI457597,MW,Q1,7,41.954708851424705
1289,17MW0707,ETS_3176,PI454674,MW,Q1,7,NA
1290,17MW0734,CHK-D_PRE0146,PI276801,MW,Q1_CHK,8,NA
1291,17MW0787,ETS_4542,PI457169,MW,Q1,8,NA
1292,17MW0814,PI453312,PI453312,MW,Q1,8,NA
1293,17MW0867,PRE0449,PI591377,MW,Q1,8,22.281462133002456
1294,17MW0894,PRE0863B,NSL55345B,MW,Q1,8,NA
1295,17MW0947,Mashila,PI329367,MW,Q1,8,NA
1296,17MW0015,PRE0241,PI660592,MW,Q2,5,25.77744600848544
1297,17MW0066,PRE0254,PI665156,MW,Q2,5,36.07611803582757
1298,17MW0095,IS_10105,PI563338,MW,Q2,5,30.089157437983143
1299,17MW0146,PRE0568,PI267542,MW,Q2,5,26.42749327924671
1300,17MW0175,CHK-A-Pacesetter,Pacesetter,MW,Q2_CHK,5,30.88109954787651
1301,17MW0226,PRE0347,NSL51963,MW,Q2,5,12.015346096242718
1302,17MW0255,PRE0367,PI665110,MW,Q2,6,27.329529105169353
1303,17MW0306,PRE0370,PI660595,MW,Q2,6,30.45380519917734
1304,17MW0335,PRE0208,PI291231,MW,Q2,6,28.99098958296708
1305,17MW0386,PRE0480,PI660616,MW,Q2,6,NA
1306,17MW0415,PRE0317,PI660571,MW,Q2,6,33.773606471942465
1307,17MW0466,Kade_Balia,PI282862,MW,Q2,6,16.37651620923688
1308,17MW0495,IS_11463,PI329727,MW,Q1,7,NA
1309,17MW0546,PRE0472,PI665137,MW,Q1,7,33.25765476598647
1310,17MW0575,CHK-E_PRE0295,PI660560,MW,Q1_CHK,7,NA
1311,17MW0626,ETS_4120,PI456421,MW,Q1,7,NA
1312,17MW0655,PI452946,PI452946,MW,Q1,7,22.08843251444858
1313,17MW0706,PRE0455,PI665126,MW,Q1,7,29.25043783989075
1314,17MW0735,PRE0485,PI665145,MW,Q1,8,17.34473531530961
1315,17MW0786,PI452930,PI452930,MW,Q1,8,NA
1316,17MW0815,PI452640,PI452640,MW,Q1,8,NA
1317,17MW0866,PRE0007,PI147838,MW,Q1,8,NA
1318,17MW0895,PI453121,PI453121,MW,Q1,8,NA
1319,17MW0946,CHK-C_PRE0028,PI148089,MW,Q1_CHK,8,NA
1320,17MW0016,PI453217,PI453217,MW,Q2,5,34.03160668098009
1321,17MW0065,ETS_2647,PI453766,MW,Q2,5,29.28661973601336
1322,17MW0096,Gadiaba3,PI525676,MW,Q2,5,25.00763648423994
1323,17MW0145,PRE0200,PI248318,MW,Q2,5,19.0226176774531
1324,17MW0176,Nieniko5,PI526152,MW,Q2,5,32.187237418482184
1325,17MW0225,PI452511,PI452511,MW,Q2,5,NA
1326,17MW0256,IS_11922,PI330204,MW,Q2,6,23.64919955179437
1327,17MW0305,PRE0465,PI155138,MW,Q2,6,43.96943320488687
1328,17MW0336,IS_13647,PI297171,MW,Q2,6,25.957373692187463
1329,17MW0385,KABIRI,PI154846,MW,Q2,6,18.8840062436378
1330,17MW0416,CHK-B_Sakoika2,PI525882,MW,Q2_CHK,6,28.52952461290509
1331,17MW0465,IS_11548,PI329813,MW,Q2,6,31.531429205460814
1332,17MW0496,PI453014,PI453014,MW,Q1,7,NA
1333,17MW0545,PI452669,PI452669,MW,Q1,7,NA
1334,17MW0576,ETS_2710,PI453882,MW,Q1,7,NA
1335,17MW0625,PI453395,PI453395,MW,Q1,7,NA
1336,17MW0656,ETS_2908,PI454241,MW,Q1,7,21.32665569488847
1337,17MW0705,PRE0038,PI148108,MW,Q1,7,NA
1338,17MW0736,ETS_2049,PI452580,MW,Q1,8,NA
1339,17MW0785,PI453109,PI453109,MW,Q1,8,21.698125724009227
1340,17MW0816,CHK-E_PRE0295,PI660560,MW,Q1_CHK,8,NA
1341,17MW0865,PI452980,PI452980,MW,Q1,8,NA
1342,17MW0896,ETS_4118,PI456419,MW,Q1,8,NA
1343,17MW0945,PI453118,PI453118,MW,Q1,8,NA
1344,17MW0017,Bassi_Kaba,PI514345,MW,Q2,5,24.44632061405346
