accession_prefix,accession_number,observation_value,descriptor_name,method_name,,
"PI","585738","02","RACE","SORGHUM.STC1997",
"PI","585739","02","RACE","SORGHUM.MALI",
"PI","585739","02","RACE","SORGHUM.STC1997",
"PI","585740","05","RACE","SORGHUM.MALI",
"PI","585741","05","RACE","SORGHUM.STC1997",
"PI","585741","05","RACE","SORGHUM.MALI",
"PI","585742","05","RACE","SORGHUM.STC1997",
"PI","585742","05","RACE","SORGHUM.MALI",
"PI","585743","02","RACE","SORGHUM.STC1997",
"PI","585743","02","RACE","SORGHUM.MALI",
"PI","585744","02","RACE","SORGHUM.MALI",
"PI","585744","02","RACE","SORGHUM.STC1997",
"PI","585745","02","RACE","SORGHUM.MALI",
"PI","585745","02","RACE","SORGHUM.MALI",
"PI","585746","02","RACE","SORGHUM.MALI",
"PI","585746","02","RACE","SORGHUM.STC1997",
"PI","585746","02","RACE","SORGHUM.MALI",
"PI","585747","02","RACE","SORGHUM.MALI",
"PI","585747","02","RACE","SORGHUM.MALI",
"PI","585748","05","RACE","SORGHUM.MALI",
"PI","585749","05","RACE","SORGHUM.MALI",
"PI","585750","05","RACE","SORGHUM.MALI",
